unidad_academica,id_estudiante,estado_civil,sexo,sit_laboral,tipo_residencia,anio_nacimiento,anio_egreso_med
ESCINFO,ESCINFO-8001,1.0,1,NC,2.0,2003,2018
ESCINFO,ESCINFO-7344,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7504,1.0,1,NC,4.0,2004,2020
ESCINFO,ESCINFO-8139,1.0,1,No,4.0,2004,2020
ESCINFO,ESCINFO-7759,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7485,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-7365,1.0,1,NC,1.0,2002,2019
ESCINFO,ESCINFO-7353,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7495,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7984,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7664,2.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-8140,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7771,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7318,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7598,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-7829,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-7384,1.0,2,NC,1.0,2001,2019
ESCINFO,ESCINFO-7773,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7932,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-7918,1.0,1,NC,3.0,2003,2019
ESCINFO,ESCINFO-7782,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7373,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7425,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7486,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-7062,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7636,2.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8142,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7547,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8064,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7541,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7628,1.0,1,NC,2.0,2003,2019
ESCINFO,ESCINFO-7489,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7349,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7461,1.0,1,NC,1.0,2002,2019
ESCINFO,ESCINFO-7462,1.0,1,NC,4.0,2002,2018
ESCINFO,ESCINFO-7621,1.0,1,NC,2.0,2001,2019
ESCINFO,ESCINFO-7429,1.0,2,NC,1.0,2002,2018
ESCINFO,ESCINFO-7493,1.0,2,NC,1.0,2003,2019
ESCINFO,ESCINFO-7494,1.0,2,NC,2.0,2004,2020
ESCINFO,ESCINFO-6946,1.0,1,NC,1.0,2003,2018
ESCINFO,ESCINFO-8144,2.0,2,NC,1.0,2003,2018
ESCINFO,ESCINFO-7521,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7552,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7386,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7696,1.0,2,NC,1.0,2004,2020
ESCINFO,ESCINFO-7689,1.0,2,NC,2.0,2003,2019
ESCINFO,ESCINFO-7481,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7684,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-7463,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7679,1.0,1,NC,2.0,2004,2020
ESCINFO,ESCINFO-7456,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-7501,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7421,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7981,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7378,1.0,1,NC,1.0,2001,2018
ESCINFO,ESCINFO-7644,1.0,1,NC,1.0,2002,2019
ESCINFO,ESCINFO-7608,1.0,1,NC,1.0,2003,2019
ESCINFO,ESCINFO-6251,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-7400,1.0,1,NC,4.0,2003,2019
ESCINFO,ESCINFO-7855,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-7721,1.0,1,NC,2.0,2003,2019
ESCINFO,ESCINFO-8143,1.0,1,NC,1.0,2002,2018
ESCINFO,ESCINFO-8008,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-7618,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7415,1.0,1,1,4.0,2002,2019
ESCINFO,ESCINFO-7401,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-7413,1.0,1,NC,1.0,2003,2019
ESCINFO,ESCINFO-7443,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7539,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-5923,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-7637,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7066,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7685,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8076,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-7367,6.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7909,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-7397,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7581,1.0,1,NC,1.0,2003,2019
ESCINFO,ESCINFO-7761,2.0,1,NC,1.0,2003,2019
ESCINFO,ESCINFO-7487,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-8147,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-7952,1.0,1,NC,1.0,2002,2018
ESCINFO,ESCINFO-7937,2.0,1,NC,4.0,2002,2019
ESCINFO,ESCINFO-7655,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-7407,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-3326,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7372,1.0,2,NC,2.0,2001,2018
ESCINFO,ESCINFO-7553,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7326,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8148,1.0,1,NC,2.0,2004,2020
ESCINFO,ESCINFO-7717,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-7958,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7380,1.0,2,NC,1.0,2001,2018
ESCINFO,ESCINFO-7346,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-7929,1.0,1,NC,2.0,2004,2020
ESCINFO,ESCINFO-7453,1.0,2,NC,1.0,2004,2020
ESCINFO,ESCINFO-7361,1.0,2,NC,1.0,2001,2019
ESCINFO,ESCINFO-7376,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-7458,1.0,1,NC,1.0,2003,2018
ESCINFO,ESCINFO-7996,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-7795,1.0,1,NC,1.0,2003,2019
ESCINFO,ESCINFO-6581,1.0,1,NC,4.0,2004,2020
ESCINFO,ESCINFO-7902,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7784,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-7357,1.0,1,NC,2.0,2003,2019
ESCINFO,ESCINFO-7442,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7479,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-7652,1.0,1,NC,3.0,2004,2020
ESCINFO,ESCINFO-7642,1.0,1,NC,1.0,2002,2018
ESCINFO,ESCINFO-7390,1.0,1,NC,1.0,2001,2018
ESCINFO,ESCINFO-7535,1.0,1,NC,1.0,2003,2018
ESCINFO,ESCINFO-7438,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8087,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-7733,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-5591,1.0,1,NC,2.0,2004,2020
ESCINFO,ESCINFO-7935,1.0,1,NC,2.0,2004,2020
ESCINFO,ESCINFO-7424,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-6659,1.0,1,NC,4.0,2001,2018
ESCINFO,ESCINFO-7907,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-8032,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-7702,1.0,1,NC,4.0,2001,2018
ESCINFO,ESCINFO-7749,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7476,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-3760,1.0,1,NC,2.0,2004,2020
ESCINFO,ESCINFO-7994,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-7313,1.0,1,NC,1.0,2002,2019
ESCINFO,ESCINFO-8149,1.0,1,NC,2.0,2003,2018
ESCINFO,ESCINFO-7507,1.0,1,NC,2.0,2002,2018
ESCINFO,ESCINFO-7402,1.0,1,NC,4.0,2001,2019
ESCINFO,ESCINFO-8019,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7979,1.0,1,NC,2.0,2001,2019
ESCINFO,ESCINFO-8011,1.0,2,NC,4.0,2002,2019
ESCINFO,ESCINFO-7916,1.0,2,Si,4.0,2002,2018
ESCINFO,ESCINFO-7730,1.0,2,NC,2.0,2001,2019
ESCINFO,ESCINFO-8150,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-7523,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-7472,1.0,1,1,4.0,2001,2018
ESCINFO,ESCINFO-7647,1.0,1,NC,1.0,2002,2018
ESCINFO,ESCINFO-7801,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7722,1.0,1,NC,2.0,2001,2018
ESCINFO,ESCINFO-7732,1.0,1,NC,4.0,2003,2019
ESCINFO,ESCINFO-7323,1.0,1,No,4.0,2002,2018
ESCINFO,ESCINFO-7616,1.0,1,NC,1.0,2003,2019
ESCINFO,ESCINFO-7649,1.0,1,NC,4.0,2003,2019
ESCINFO,ESCINFO-7611,1.0,2,No,4.0,2002,2019
ESCINFO,ESCINFO-8016,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-8119,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7854,1.0,1,NC,2.0,2001,2018
ESCINFO,ESCINFO-7705,1.0,1,NC,1.0,2002,2018
ESCINFO,ESCINFO-7571,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7337,1.0,1,NC,2.0,2001,2018
ESCINFO,ESCINFO-7707,1.0,1,NC,2.0,2001,2018
ESCINFO,ESCINFO-7437,2.0,1,Si,4.0,2004,2020
ESCINFO,ESCINFO-7555,1.0,1,NC,2.0,2001,2018
ESCINFO,ESCINFO-7953,1.0,2,NC,3.0,2002,2019
ESCINFO,ESCINFO-7579,1.0,2,NC,2.0,2001,2018
ESCINFO,ESCINFO-7317,1.0,1,No,1.0,2004,2020
ESCINFO,ESCINFO-7439,1.0,1,NC,1.0,2002,2019
ESCINFO,ESCINFO-7330,1.0,2,NC,4.0,2002,2018
ESCINFO,ESCINFO-7908,1.0,2,NC,2.0,2002,2019
ESCINFO,ESCINFO-7950,1.0,1,NC,2.0,2002,2019
ESCINFO,ESCINFO-7457,1.0,1,NC,4.0,2002,2018
ESCINFO,ESCINFO-7912,1.0,2,NC,4.0,2003,2018
ESCINFO,ESCINFO-7470,1.0,1,NC,1.0,2003,2019
ESCINFO,ESCINFO-7822,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7557,1.0,2,NC,4.0,2002,2019
ESCINFO,ESCINFO-7517,1.0,1,NC,1.0,2002,2019
ESCINFO,ESCINFO-7191,1.0,1,NC,3.0,2003,2019
ESCINFO,ESCINFO-7399,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-7920,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7987,1.0,1,Si,4.0,2002,2018
ESCINFO,ESCINFO-7686,1.0,2,NC,1.0,2001,2018
ESCINFO,ESCINFO-7687,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-7548,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-7496,1.0,1,NC,2.0,2002,2019
ESCINFO,ESCINFO-7828,1.0,2,NC,3.0,2002,2018
ESCINFO,ESCINFO-7511,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-7898,1.0,2,NC,4.0,2003,2019
ESCINFO,ESCINFO-7638,1.0,1,NC,4.0,2001,2019
ESCINFO,ESCINFO-6205,1.0,1,NC,4.0,2004,2020
ESCINFO,ESCINFO-7333,1.0,1,NC,4.0,2004,2020
ESCINFO,ESCINFO-7666,1.0,2,NC,4.0,2004,2020
ESCINFO,ESCINFO-8056,1.0,2,NC,2.0,2003,2019
ESCINFO,ESCINFO-7699,1.0,1,Si,4.0,2004,2020
ESCINFO,ESCINFO-7428,1.0,1,No,4.0,2001,2018
ESCINFO,ESCINFO-7766,1.0,2,NC,4.0,2003,2019
ESCINFO,ESCINFO-7724,1.0,2,NC,4.0,2003,2018
ESCINFO,ESCINFO-7755,1.0,2,NC,1.0,2002,2019
ESCINFO,ESCINFO-7669,1.0,2,NC,4.0,2002,2018
ESCINFO,ESCINFO-7980,1.0,1,No,3.0,2002,2019
ESCINFO,ESCINFO-6400,1.0,1,No,4.0,2001,2019
ESCINFO,ESCINFO-7394,1.0,2,NC,1.0,2001,2019
ESCINFO,ESCINFO-7469,1.0,2,NC,4.0,2001,2018
ESCINFO,ESCINFO-7325,1.0,2,NC,4.0,2002,2018
ESCINFO,ESCINFO-7674,2.0,2,1,2.0,2004,2020
ESCINFO,ESCINFO-8151,1.0,1,NC,4.0,2001,2018
ESCINFO,ESCINFO-7554,1.0,1,No,4.0,2003,2018
ESCINFO,ESCINFO-7602,1.0,2,No,4.0,2001,2018
ESCINFO,ESCINFO-8055,1.0,2,NC,1.0,2003,2018
ESCINFO,ESCINFO-8107,1.0,2,NC,3.0,2004,2020
ESCINFO,ESCINFO-7360,1.0,1,NC,2.0,2004,2020
ESCINFO,ESCINFO-7512,1.0,2,NC,1.0,2004,2020
ESCINFO,ESCINFO-7676,1.0,2,NC,1.0,2001,2019
ESCINFO,ESCINFO-8054,1.0,1,No,4.0,2003,2018
ESCINFO,ESCINFO-8053,1.0,1,NC,3.0,2003,2018
ESCINFO,ESCINFO-7914,1.0,2,No,4.0,2003,2018
ESCINFO,ESCINFO-7843,1.0,2,NC,4.0,2003,2019
ESCINFO,ESCINFO-7858,1.0,2,NC,4.0,2003,2018
ESCINFO,ESCINFO-7967,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7362,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7752,1.0,2,NC,4.0,2003,2018
ESCINFO,ESCINFO-8152,1.0,2,NC,1.0,2004,2020
ESCINFO,ESCINFO-7656,1.0,2,NC,1.0,2002,2018
ESCINFO,ESCINFO-7651,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7812,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7406,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-6999,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8145,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8146,1.0,2,NC,1.0,2001,2018
ESCINFO,ESCINFO-7617,1.0,2,NC,1.0,2003,2018
ESCINFO,ESCINFO-7635,1.0,2,NC,1.0,2003,2019
ESCINFO,ESCINFO-7798,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-7884,1.0,1,S,1.0,2004,2020
ESCINFO,ESCINFO-8044,1.0,2,NC,1.0,2002,2019
ESCINFO,ESCINFO-7482,2.0,2,NC,1.0,2004,2020
ESCINFO,ESCINFO-7966,1.0,2,NC,1.0,2001,2018
ESCINFO,ESCINFO-7447,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7566,1.0,1,NC,2.0,2004,2020
ESCINFO,ESCINFO-7723,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7514,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7467,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7977,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-7500,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-7545,1.0,2,NC,-1.0,2001,2018
ESCINFO,ESCINFO-7441,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7677,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-7712,1.0,2,NC,1.0,2002,2018
ESCINFO,ESCINFO-7791,1.0,1,NC,1.0,2003,2019
ESCINFO,ESCINFO-7451,1.0,2,NC,1.0,2003,2019
ESCINFO,ESCINFO-7868,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7589,1.0,2,NC,-1.0,2001,2018
ESCINFO,ESCINFO-7750,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7592,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-7622,2.0,2,NC,1.0,2002,2019
ESCINFO,ESCINFO-7120,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-7938,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8049,1.0,2,NC,1.0,2002,2019
ESCINFO,ESCINFO-7978,1.0,1,NC,4.0,2001,2018
ESCINFO,ESCINFO-8013,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7582,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-7334,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7615,1.0,2,NC,2.0,2002,2019
ESCINFO,ESCINFO-7572,1.0,1,NC,4.0,2003,2019
ESCINFO,ESCINFO-8062,1.0,1,Si,4.0,2004,2020
ESCINFO,ESCINFO-7432,1.0,2,NC,1.0,2001,2018
ESCINFO,ESCINFO-7693,1.0,2,NC,1.0,2002,2019
ESCINFO,ESCINFO-7783,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-7632,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-7549,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7772,1.0,1,NC,2.0,2003,2019
ESCINFO,ESCINFO-7925,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7209,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7597,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7971,1.0,2,NC,2.0,2002,2018
ESCINFO,ESCINFO-7584,1.0,1,NC,1.0,2003,2018
ESCINFO,ESCINFO-7633,1.0,2,NC,4.0,2003,2018
ESCINFO,ESCINFO-6990,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-7475,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7354,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7970,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7695,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8154,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-7911,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7886,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7835,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-7814,1.0,2,NC,1.0,2002,2019
ESCINFO,ESCINFO-7738,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-7505,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7832,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7610,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7434,1.0,1,NC,1.0,2002,2018
ESCINFO,ESCINFO-7516,1.0,2,NC,1.0,2001,2019
ESCINFO,ESCINFO-7567,1.0,2,No,4.0,2002,2018
ESCINFO,ESCINFO-7614,2.0,2,NC,1.0,2002,2019
ESCINFO,ESCINFO-7675,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-8002,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-3793,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-8047,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7706,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7756,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7743,1.0,1,NC,1.0,2003,2018
ESCINFO,ESCINFO-7727,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-6617,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7563,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7926,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-6371,1.0,2,1,4.0,2002,2018
ESCINFO,ESCINFO-6575,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8114,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-7653,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7887,3.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7371,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7596,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7658,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7435,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7678,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-7585,1.0,2,NC,-1.0,2001,2018
ESCINFO,ESCINFO-7431,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7933,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-7546,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-7422,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7445,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-7964,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7488,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7903,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-7510,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7556,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-8101,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7875,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7626,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-7595,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7607,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7388,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-7586,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7697,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7830,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7338,1.0,1,NC,2.0,2001,2019
ESCINFO,ESCINFO-8085,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-8072,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-5103,1.0,2,NC,-1.0,2002,2014
ESCINFO,ESCINFO-5883,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-6150,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-4194,1.0,2,NC,2.0,2002,2019
ESCINFO,ESCINFO-5025,1.0,2,NC,1.0,2003,2019
ESCINFO,ESCINFO-5435,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-5570,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5730,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-4305,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-2309,1.0,2,NC,-1.0,2001,2018
ESCINFO,ESCINFO-5237,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-6461,1.0,2,NC,1.0,2001,2019
ESCINFO,ESCINFO-6218,1.0,1,S,4.0,2001,2018
ESCINFO,ESCINFO-6465,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-6473,1.0,2,NC,4.0,2001,2018
ESCINFO,ESCINFO-6474,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-6456,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-6484,1.0,1,NC,1.0,2002,2018
ESCINFO,ESCINFO-428,1.0,2,NC,-1.0,2001,2018
ESCINFO,ESCINFO-5200,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-4157,2.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-6022,1.0,1,NC,4.0,2002,2018
ESCINFO,ESCINFO-6230,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-6354,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-6378,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-3367,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-2439,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-3180,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-6011,1.0,2,NC,-1.0,2001,2018
ESCINFO,ESCINFO-5413,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-6167,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-5394,1.0,2,NC,-1.0,2001,2018
ESCINFO,ESCINFO-6165,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-6384,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-5825,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-6225,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-5517,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5932,1.0,2,NC,4.0,2002,2018
ESCINFO,ESCINFO-6047,1.0,2,No,4.0,2003,2018
ESCINFO,ESCINFO-6060,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-6340,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-3730,1.0,1,NC,-1.0,2001,2016
ESCINFO,ESCINFO-5001,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-6204,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-6266,2.0,2,1,4.0,2001,2019
ESCINFO,ESCINFO-6374,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-1939,1.0,2,NC,2.0,2003,2018
ESCINFO,ESCINFO-4870,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-5785,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-6120,1.0,2,NC,4.0,2003,2019
ESCINFO,ESCINFO-4990,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-6331,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-5988,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-6430,1.0,2,NC,2.0,2001,2018
